entity_id,business_id,confidence_score
22708,2073,0.97
22635,18352,0.97
25262,65385,0.97
72558,6348,0.97
79815,91273,0.97
79815,93720,0.97
32218,32041,0.97
45580,18114,0.97
26602,72804,0.97
26602,73753,0.97
38787,87376,0.97
63816,16442,0.97
80602,13388,0.97
62958,95378,0.97
87112,60895,0.97
14347,1823,0.97
1483,97624,0.97
86757,10452,0.97
60114,16395,0.97
60114,21183,0.97
26580,63483,0.97
31383,81162,0.97
90163,50355,0.97
10181,14993,0.97
36082,39439,0.97
57346,20813,0.97
79531,88515,0.97
87085,24759,0.97
77492,95215,0.97
44704,89848,0.97
44704,89958,0.97
46893,85462,0.97
46893,86225,0.97
71366,97192,0.97
55558,42719,0.97
66931,40789,0.97
9327,68232,0.97
68889,10049,0.97
45500,10394,0.97
19855,28699,0.97
85203,64289,0.97
62447,96730,0.97
33580,62687,0.97
55153,87781,0.97
14999,75485,0.97
81590,83064,0.97
22708,1970,0.97
78294,76081,0.97
34355,12256,0.97
35074,51245,0.97
38787,87377,0.97
73106,30070,0.97
73106,31424,0.97
55381,4482,0.97
79134,21220,0.97
5153,64590,0.97
5153,65851,0.97
52397,66113,0.97
82343,4338,0.97
86461,9774,0.97
66246,88972,0.97
66246,90436,0.97
47945,23248,0.97
18238,126,0.97
76050,15054,0.97
35030,53432,0.97
64837,33445,0.97
43869,86905,0.97
45341,31745,0.97
92317,15594,0.97
8754,73180,0.97
30521,97470,0.97
5354,61124,0.97
61915,92877,0.97
31383,81160,0.97
20664,15725,0.97
26954,58589,0.97
41152,68143,0.97
91362,88007,0.97
17192,10722,0.97
68402,47805,0.97
68522,66959,0.97
28759,4765,0.97
28759,6329,0.97
50212,40791,0.97
67462,85588,0.97
89624,5154,0.97
45709,56525,0.97
51909,72146,0.97
62035,98462,0.97
65663,20902,0.97
65663,20903,0.97
87036,7403,0.97
87036,13071,0.97
57231,88765,0.97
82534,92307,0.97
68255,57798,0.97
68255,57799,0.97
8683,65663,0.97
43871,83697,0.97
2188,50529,0.97
16291,6873,0.97
59311,92862,0.97
58924,30691,0.97
46231,42007,0.97
32602,87668,0.97
18453,90818,0.97
14347,4521,0.97
27128,74789,0.97
62941,58460,0.97
18086,10686,0.97
29471,1668,0.97
91920,89972,0.97
55381,7005,0.97
45459,71549,0.97
80776,25912,0.97
59693,24455,0.97
20223,72397,0.97
52896,56550,0.97
46887,25234,0.97
90656,71345,0.97
31834,4825,0.97
79411,88564,0.97
88310,7611,0.97
50212,40884,0.97
53145,791,0.97
32104,35688,0.97
55621,59256,0.97
49337,64065,0.97
56040,5442,0.97
45517,89431,0.97
81551,22137,0.97
56563,57304,0.97
61915,94593,0.97
3765,1679,0.97
91362,90784,0.97
92048,2736,0.97
15455,41310,0.97
59693,22676,0.97
1167,31367,0.97
39148,83278,0.97
87832,90287,0.97
36656,94025,0.97
37859,10022,0.97
43564,15515,0.97
67462,85582,0.97
85407,80385,0.97
25082,43312,0.97
36229,56896,0.97
36229,63527,0.97
78370,94702,0.97
65972,92589,0.97
60907,61372,0.97
51352,69374,0.97
17128,37205,0.97
49008,31317,0.97
55017,82645,0.97
6534,74993,0.97
41003,64254,0.97
52540,13890,0.97
9164,95281,0.97
67186,62672,0.97
58933,95780,0.97
58933,96669,0.97
36404,81523,0.97
49008,31316,0.97
44799,58306,0.97
44799,61845,0.97
14680,79222,0.97
14680,81861,0.97
53383,1815,0.97
3684,91121,0.97
8629,48620,0.97
84781,87848,0.97
35689,74391,0.97
7310,88762,0.97
18612,34580,0.97
58008,90178,0.97
58008,90179,0.97
4997,44074,0.97
62204,77600,0.97
86329,53301,0.97
8683,67569,0.97
39115,78108,0.97
45464,69356,0.97
79612,66176,0.97
44144,45366,0.97
37874,20616,0.97
16632,50745,0.97
92287,49158,0.97
29723,63184,0.97
50094,59037,0.97
55621,61589,0.97
82534,92856,0.97
69822,2360,0.97
15376,35020,0.97
21975,55865,0.97
85847,18320,0.97
87443,17626,0.97
87443,19486,0.97
31829,57475,0.97
7772,84480,0.97
89791,44617,0.97
15866,56743,0.97
70357,55298,0.97
70357,60127,0.97
58174,81494,0.97
58174,81709,0.97
19065,89233,0.97
3243,71584,0.97
43564,9051,0.97
15343,58241,0.97
87832,90980,0.97
69032,11168,0.97
21473,64265,0.97
18614,80827,0.97
18614,83025,0.97
4631,48351,0.97
81285,25418,0.97
81285,25419,0.97
90775,68615,0.97
73056,92920,0.97
36656,93691,0.97
45075,73904,0.97
79612,70531,0.97
83130,822,0.97
91425,95200,0.97
91425,95203,0.97
23405,8803,0.97
57,34856,0.97
32602,88108,0.97
77931,40155,0.97
40840,72886,0.97
60286,54981,0.97
3378,69192,0.97
73957,16858,0.97
74842,49476,0.97
36023,63452,0.97
36198,42627,0.97
72584,68074,0.97
72584,68075,0.97
6179,29775,0.97
5235,77443,0.97
13473,40782,0.97
66187,50968,0.97
32453,82684,0.97
86505,79511,0.97
68775,40153,0.97
62898,56351,0.97
20903,3395,0.97
1717,31667,0.97
54951,22265,0.97
54951,22897,0.97
74002,57780,0.97
35689,78779,0.97
21287,36501,0.97
72814,6323,0.97
72814,6325,0.97
16464,39357,0.97
47282,82090,0.97
56534,11353,0.97
38776,65490,0.97
26038,83319,0.97
22096,1782,0.97
4663,65188,0.97
91277,4321,0.97
39841,24965,0.97
38702,76564,0.97
51557,69456,0.97
60026,25169,0.97
93339,19993,0.97
63454,86724,0.97
69032,11725,0.97
65973,86013,0.97
42387,15060,0.97
40840,76788,0.97
92090,2317,0.97
83290,175,0.97
91378,12719,0.97
41655,6154,0.97
64519,69742,0.97
32147,22882,0.97
32147,24892,0.97
33836,62058,0.97
55440,21283,0.97
2842,31200,0.97
76814,10313,0.97
42336,79618,0.97
81309,75240,0.97
34070,86387,0.97
85847,18239,0.97
64053,97972,0.97
73436,66853,0.97
51960,651,0.97
93363,87430,0.97
48925,80378,0.97
78432,32605,0.97
94011,81261,0.97
79273,4729,0.97
92986,1766,0.97
69448,65291,0.97
44930,73259,0.97
90988,87012,0.97
7722,66569,0.97
28628,12508,0.97
92290,12731,0.97
68308,42424,0.97
3115,95517,0.97
35717,11001,0.97
94363,79480,0.96
58662,82424,0.96
58662,84093,0.96
64389,67426,0.96
64389,67926,0.96
17049,24172,0.96
45476,90976,0.96
32634,2515,0.96
46559,72253,0.96
50527,91516,0.96
93516,62761,0.96
93516,65927,0.96
83305,26201,0.96
16943,30342,0.96
24585,56355,0.96
24585,56357,0.96
85931,82446,0.96
26280,17189,0.96
22713,35947,0.96
9973,22503,0.96
86093,84319,0.96
78359,8291,0.96
93022,83985,0.96
26655,83612,0.96
51375,94689,0.96
27556,75901,0.96
27556,77358,0.96
93291,52085,0.96
37658,82130,0.96
57462,47662,0.96
57462,49635,0.96
23448,39273,0.96
23448,40852,0.96
25093,60590,0.96
49759,85797,0.96
59969,48500,0.96
59969,48516,0.96
85385,59713,0.96
5528,5918,0.96
69448,65292,0.96
79273,5609,0.96
28308,72022,0.96
28308,72035,0.96
67238,45234,0.96
67238,45762,0.96
85388,64069,0.96
45862,83632,0.96
12973,71679,0.96
63036,56528,0.96
57609,29395,0.96
13695,88524,0.96
57037,72413,0.96
36724,74055,0.96
26655,82946,0.96
59936,80471,0.96
59936,80565,0.96
67773,2870,0.96
27652,82554,0.96
23872,14521,0.96
41841,65357,0.96
28674,12143,0.96
68429,93768,0.96
36431,54856,0.96
36431,55159,0.96
78900,88835,0.96
85931,82436,0.96
91967,67404,0.96
84513,93063,0.96
37464,31559,0.96
54418,38369,0.96
61180,3366,0.96
61180,7218,0.96
21198,78894,0.96
45717,40711,0.96
45717,42521,0.96
64369,68306,0.96
86956,75338,0.96
86956,81321,0.96
86677,73453,0.96
86018,53909,0.96
93643,54536,0.96
60794,27019,0.96
79158,28634,0.96
90933,85534,0.96
73137,59077,0.96
90380,25769,0.96
56161,52577,0.96
5697,6234,0.96
93582,28978,0.96
66845,87427,0.96
74754,16231,0.96
9530,21416,0.96
9530,21417,0.96
18243,88144,0.96
78230,71844,0.96
46979,77969,0.96
64036,78999,0.96
29583,83626,0.96
29583,85077,0.96
75019,27406,0.96
45514,38472,0.96
30796,32081,0.96
30796,32348,0.96
14177,17254,0.96
14304,214,0.96
19200,37200,0.96
94284,10199,0.96
87789,66698,0.96
34742,64748,0.96
63803,70064,0.96
94037,57319,0.96
25093,62253,0.96
65825,71010,0.96
45862,82232,0.96
37464,31409,0.96
51226,94259,0.96
37119,24617,0.96
572,66789,0.96
9757,84248,0.96
90122,70788,0.96
84333,4889,0.96
84333,6000,0.96
33990,86197,0.96
5629,9178,0.96
9370,97494,0.96
84266,35378,0.96
84266,36265,0.96
47038,97847,0.96
73491,98041,0.96
68145,78255,0.96
45947,54708,0.96
45947,54709,0.96
70169,87124,0.96
77915,73101,0.96
3434,83274,0.96
87584,82708,0.96
68120,63279,0.96
17815,55572,0.96
21198,78230,0.96
49936,28638,0.96
62291,7686,0.96
50684,44346,0.96
59446,9681,0.96
3667,62713,0.96
59532,63810,0.96
34499,80459,0.96
68376,84646,0.96
63803,69476,0.96
91826,60290,0.96
86878,1081,0.96
86878,3154,0.96
75490,81648,0.96
68441,80203,0.96
11554,79806,0.96
94033,32616,0.96
68812,51030,0.96
68915,3566,0.96
44941,16397,0.96
31744,4486,0.96
24990,21156,0.96
56017,57530,0.96
14016,19264,0.96
14016,19266,0.96
33592,96069,0.96
57177,80831,0.96
9384,1013,0.96
47492,5621,0.96
17805,22076,0.96
66972,47469,0.96
68191,97322,0.96
56144,16982,0.96
79872,49487,0.96
5607,32887,0.96
87665,90029,0.96
28497,7717,0.96
63148,79178,0.96
53504,76021,0.96
48688,70870,0.96
20947,6525,0.96
63453,425,0.96
68972,93496,0.96
45945,39786,0.96
13813,34126,0.96
46702,74551,0.96
31345,86066,0.96
42863,94179,0.96
69340,10779,0.96
4308,71176,0.96
64553,30633,0.96
28953,40850,0.96
61971,13121,0.96
20587,56976,0.96
50636,32115,0.96
15964,49349,0.96
21529,2682,0.96
28319,20779,0.96
85971,27459,0.96
60401,44150,0.96
78496,84298,0.96
87445,1097,0.96
68992,11663,0.96
85595,36904,0.96
30019,50368,0.96
35633,29535,0.96
7904,28167,0.96
1703,7919,0.96
6445,80557,0.96
50329,82737,0.96
54446,57961,0.96
87257,74258,0.96
13861,91561,0.96
64860,387,0.96
14821,88605,0.96
51226,95313,0.96
65916,40352,0.96
57177,78142,0.96
92129,75076,0.96
3251,51890,0.96
71410,86415,0.96
58617,39358,0.96
52615,67611,0.96
69236,8853,0.96
83755,87311,0.96
83755,88111,0.96
40151,52142,0.96
1966,40707,0.96
35177,65997,0.96
33608,44208,0.96
72540,59400,0.96
41971,93895,0.96
44191,24115,0.96
52944,9078,0.96
1575,54846,0.96
87042,74596,0.96
25198,1248,0.96
84028,80729,0.96
20975,67920,0.96
94102,44385,0.96
94102,45675,0.96
87369,28030,0.96
9274,39013,0.96
9274,39014,0.96
94113,43366,0.96
81138,50400,0.96
21409,42385,0.96
21409,42758,0.96
28585,33448,0.96
87586,81716,0.96
72594,82188,0.96
36546,56522,0.96
66563,43954,0.96
68915,3567,0.96
29491,62903,0.96
82465,72679,0.96
10415,90257,0.96
48191,46978,0.96
53253,65266,0.96
26247,74250,0.96
14291,92585,0.96
48718,26122,0.96
58862,61547,0.96
56029,38282,0.96
35307,17351,0.96
49738,83373,0.96
71913,19499,0.96
81814,37396,0.96
86499,38345,0.96
58692,38051,0.96
11747,26113,0.96
754,32525,0.96
38640,2543,0.96
38640,5361,0.96
55297,8386,0.96
22695,60660,0.96
80487,22895,0.96
51742,60380,0.96
53157,90509,0.96
57766,12554,0.96
54446,62965,0.96
90386,27326,0.96
52615,71985,0.96
44494,79250,0.96
44494,79608,0.96
60397,42991,0.96
13645,66202,0.96
876,1657,0.96
49235,46606,0.96
27447,75293,0.96
35177,65992,0.96
66550,53716,0.96
7585,95575,0.96
9011,4042,0.96
55612,17486,0.96
53213,12165,0.96
44094,4311,0.96
49180,31741,0.96
39137,51916,0.96
31975,5313,0.96
21245,54446,0.96
74754,16230,0.96
29491,64116,0.96
50889,61152,0.96
50889,65171,0.96
36331,63117,0.96
11474,86548,0.96
65576,90306,0.96
65576,94081,0.96
62533,96231,0.96
87563,89196,0.96
90379,28031,0.96
40883,30000,0.96
40883,30001,0.96
47204,90490,0.96
47204,90492,0.96
60893,43200,0.96
27534,71742,0.96
35606,11498,0.96
18332,86181,0.96
51839,54524,0.96
86291,89919,0.96
88482,58801,0.96
88482,58850,0.96
24935,91909,0.96
58862,63803,0.96
2808,29891,0.96
71913,22932,0.96
60397,42992,0.96
28407,30313,0.96
63347,83506,0.96
78880,84392,0.96
62516,80460,0.96
22774,1709,0.96
32307,46819,0.96
33781,91645,0.96
62502,19607,0.96
73847,31049,0.96
64227,74860,0.96
86906,39058,0.96
86906,42809,0.96
56886,76326,0.96
56886,76882,0.96
22681,43723,0.96
65500,23135,0.96
81982,95962,0.96
78851,33670,0.96
35307,17715,0.96
45595,77926,0.96
17510,24824,0.96
61078,22293,0.96
59849,92896,0.96
59849,96168,0.96
71698,52664,0.96
71698,52948,0.96
47974,4320,0.96
23461,75907,0.96
26247,74247,0.96
36331,58958,0.96
73248,16033,0.96
68683,45175,0.96
61639,12488,0.96
74950,19768,0.96
53507,34712,0.96
53507,34931,0.96
45165,36818,0.96
2113,78964,0.96
93064,69341,0.96
9138,11880,0.96
9138,12181,0.96
22774,1861,0.96
87103,42957,0.96
87103,42958,0.96
25918,1886,0.96
62078,36312,0.96
53605,4121,0.96
55436,57341,0.96
86487,39221,0.96
40263,18290,0.96
30056,64511,0.96
53982,17620,0.96
18220,34981,0.96
78814,81646,0.96
13832,61863,0.96
24101,32689,0.96
41491,11966,0.96
89272,92530,0.96
30500,28649,0.96
43016,70375,0.96
82157,44069,0.96
16538,27200,0.96
14561,14355,0.96
40355,19343,0.96
9538,72599,0.96
38443,14549,0.96
60763,4016,0.96
60763,4195,0.96
84991,1109,0.96
30149,65138,0.96
76039,17318,0.96
89650,6609,0.96
52398,6031,0.96
56303,60844,0.96
31161,78669,0.96
7860,87037,0.96
36842,93175,0.96
68563,59437,0.96
52494,28563,0.96
13628,49829,0.96
54024,85918,0.96
54024,85920,0.96
80710,54746,0.96
91967,67995,0.96
83434,61607,0.96
14008,39602,0.96
14008,39830,0.96
58355,91934,0.96
58355,91935,0.96
87353,77198,0.96
8129,52468,0.96
43425,51203,0.96
91582,15125,0.96
23461,75896,0.96
78814,81645,0.96
84898,40513,0.96
62078,37812,0.96
72326,86263,0.96
76016,40297,0.96
76016,42082,0.96
17415,45194,0.96
17415,45215,0.96
41815,90360,0.96
30926,8512,0.96
85537,3341,0.96
30703,39709,0.96
9333,58067,0.96
22349,21373,0.96
45758,19038,0.96
53982,17621,0.96
77165,7779,0.96
58031,12204,0.96
50452,31608,0.96
90461,58154,0.96
86585,61209,0.96
86585,66768,0.96
19727,55981,0.96
1688,68356,0.96
1688,74427,0.96
37717,65070,0.96
93339,14867,0.96
9713,890,0.96
28381,27557,0.96
54147,10992,0.96
25217,7358,0.96
61316,56461,0.96
64729,94685,0.96
31717,24544,0.96
73246,8547,0.96
12347,2517,0.96
63811,54637,0.96
25049,18176,0.96
68830,11676,0.96
68830,13567,0.96
92318,6477,0.96
66135,57137,0.96
74312,54806,0.96
37801,81887,0.96
62761,73343,0.96
89999,80155,0.96
49439,44859,0.96
49439,45451,0.96
52270,84925,0.96
44055,96883,0.96
41871,76429,0.96
53605,7271,0.96
907,68250,0.96
88922,98023,0.96
43016,70380,0.96
52494,29999,0.96
78613,68544,0.96
78613,74909,0.96
41491,4201,0.96
19147,36726,0.96
47471,90670,0.96
67044,417,0.96
35908,17712,0.96
14050,73385,0.96
77964,49188,0.96
494,10117,0.96
36539,7658,0.96
62196,18477,0.96
12207,78029,0.96
43841,12449,0.96
67887,87954,0.96
48939,91961,0.96
21608,8571,0.96
44247,27123,0.96
1923,6945,0.96
26044,12153,0.96
26044,15031,0.96
71536,27209,0.96
79355,74970,0.96
89987,6226,0.96
5671,5048,0.96
65981,89866,0.96
65981,90059,0.96
78609,87244,0.96
57683,23322,0.96
14042,80958,0.96
75497,7704,0.96
93945,94630,0.96
14410,58111,0.96
91543,84407,0.96
69066,96490,0.96
77964,51539,0.96
35274,70473,0.96
9616,2114,0.96
38686,39962,0.96
20152,95045,0.96
20152,95270,0.96
82706,56142,0.96
66351,64287,0.96
75076,23345,0.96
83434,56730,0.96
58376,76623,0.96
58376,76737,0.96
70396,92366,0.96
79436,81503,0.96
62525,45507,0.96
67956,20585,0.96
23108,98307,0.96
61324,7445,0.96
22801,96725,0.96
49396,90275,0.96
16664,67716,0.96
42018,39609,0.96
58848,95130,0.96
12364,70616,0.96
25967,78252,0.96
25967,81116,0.96
29155,1713,0.96
54295,83977,0.96
17834,26597,0.96
38521,93903,0.96
11425,19916,0.96
61754,81902,0.96
62629,31451,0.96
7214,40296,0.96
62425,51955,0.96
81619,43780,0.96
85738,77386,0.96
79456,40375,0.96
79456,40381,0.96
66828,43433,0.96
8292,87075,0.96
45746,83811,0.96
45746,86322,0.96
73957,16864,0.96
65205,19767,0.96
65205,19775,0.96
89881,23203,0.96
9942,91907,0.96
35908,22807,0.96
29550,85732,0.96
2247,67305,0.96
2114,82857,0.96
78241,2120,0.96
10439,1723,0.96
72834,26147,0.96
61825,91687,0.96
50741,80881,0.96
77096,43046,0.96
92887,64325,0.96
66731,54663,0.96
74191,76000,0.96
22801,97228,0.96
16352,21117,0.96
60033,6823,0.96
63006,87657,0.96
38521,96221,0.96
92004,72959,0.96
62805,61613,0.96
22952,57952,0.96
22952,65115,0.96
18329,22062,0.96
85234,21370,0.96
49396,90416,0.96
38097,68204,0.96
38097,68205,0.96
43178,15425,0.96
51628,61963,0.96
68215,27297,0.96
40586,85995,0.96
76824,506,0.96
61224,1281,0.96
1863,48685,0.96
72594,84745,0.96
43556,86025,0.96
31834,5352,0.96
60970,62962,0.96
60970,65087,0.96
23663,94715,0.96
91282,40741,0.96
91282,41381,0.96
45205,42491,0.96
45205,52475,0.96
85738,77385,0.96
42018,39607,0.96
78612,28304,0.96
60621,11763,0.96
60621,14811,0.96
76619,55761,0.96
63267,55437,0.96
82491,88875,0.96
72045,21753,0.96
51417,89118,0.96
64454,83967,0.96
11629,23016,0.96
24578,17035,0.96
66341,73382,0.96
38029,57111,0.96
38029,57543,0.96
25214,65229,0.96
31161,78668,0.96
83926,69931,0.96
20667,15559,0.96
35136,38710,0.96
84347,38823,0.96
29030,50956,0.96
73805,89402,0.96
28150,7060,0.96
75691,95646,0.96
81155,78560,0.96
49562,72241,0.96
69902,44537,0.96
33747,75650,0.96
43432,45446,0.96
23880,86329,0.96
49111,48488,0.96
49111,50461,0.96
94539,85264,0.96
11866,94681,0.96
87612,8154,0.96
54348,86065,0.96
77266,5689,0.96
43556,84432,0.96
58489,38546,0.96
3686,21764,0.96
48868,72730,0.96
25870,93378,0.96
73346,4999,0.96
50526,62000,0.96
27333,2763,0.96
82043,11423,0.96
55394,97760,0.96
80194,49972,0.96
54394,65290,0.96
70356,41477,0.96
90283,6800,0.96
90283,10268,0.96
7773,35053,0.96
19084,90677,0.96
26245,85287,0.96
20395,8236,0.96
27717,58295,0.96
93644,13949,0.96
33869,77425,0.96
91338,5805,0.96
41738,42829,0.96
45356,46128,0.96
4617,87415,0.96
72345,81799,0.96
21714,67824,0.96
79778,93025,0.96
27790,84196,0.96
11021,16987,0.96
19164,71297,0.96
55022,45657,0.96
18381,2339,0.96
47763,11478,0.96
50223,79486,0.96
13985,94947,0.96
787,60214,0.96
32155,56196,0.96
32155,57680,0.96
86094,16948,0.96
60202,62683,0.96
57550,2185,0.96
40210,28325,0.96
50232,61336,0.96
72045,23528,0.96
45946,54759,0.96
76870,40703,0.96
75349,11541,0.96
33209,73665,0.96
23568,62606,0.96
20300,17256,0.96
65293,134,0.96
14319,69124,0.96
2933,64623,0.96
66341,74738,0.96
45997,67297,0.96
22758,4775,0.96
51982,41401,0.96
81013,3485,0.96
15745,2628,0.96
6171,28844,0.96
74585,88815,0.96
28464,7854,0.96
36216,85560,0.96
36216,86300,0.96
19388,45863,0.96
40817,63928,0.96
88876,57634,0.96
89873,56706,0.96
73595,87514,0.96
23485,9195,0.96
67264,16489,0.96
72421,57811,0.96
79609,87323,0.96
53383,3529,0.96
36741,40245,0.96
14997,54260,0.96
70074,84766,0.96
85670,70350,0.96
42426,59793,0.96
21415,91291,0.96
83830,27738,0.96
37619,752,0.96
88056,73862,0.96
24200,8285,0.96
13276,694,0.96
54326,84279,0.96
23642,6803,0.96
23642,6804,0.96
28464,11440,0.96
90271,75366,0.96
2843,95464,0.96
2843,96988,0.96
51856,45357,0.96
51856,49113,0.96
56510,91860,0.96
56510,91861,0.96
79166,37926,0.96
47143,7444,0.96
23568,66714,0.96
13287,5416,0.96
20300,17257,0.96
45152,29191,0.96
66641,95186,0.96
879,72472,0.96
1241,69546,0.96
71459,17810,0.96
71459,17933,0.96
38298,77632,0.96
59914,14843,0.96
59914,14989,0.96
6896,96805,0.96
26686,39966,0.96
76244,83288,0.96
4451,17925,0.96
30207,10911,0.96
30207,10963,0.96
11638,19600,0.96
91663,70327,0.96
17200,65689,0.96
12338,72852,0.96
84997,20360,0.96
45793,70140,0.96
69746,71327,0.96
86805,38205,0.96
66868,67109,0.96
26032,57792,0.96
5582,36178,0.96
18425,9390,0.96
3613,14661,0.96
3359,20314,0.96
33844,30099,0.96
71498,25400,0.96
58304,8403,0.96
88837,23545,0.96
2041,38292,0.96
5604,64174,0.96
60657,91304,0.96
15593,17244,0.96
14132,32430,0.96
47329,81864,0.96
47329,81865,0.96
79609,87322,0.96
58285,46787,0.96
89938,15932,0.96
18802,54387,0.96
87308,1292,0.96
15745,2227,0.96
51950,96420,0.96
33577,5525,0.96
2933,62757,0.96
24087,38768,0.96
44665,97384,0.96
91469,22675,0.96
91839,43670,0.96
36505,21077,0.96
87724,39524,0.96
15103,36404,0.96
5877,47884,0.96
72421,59351,0.96
72086,55041,0.96
43586,74292,0.96
49229,11628,0.96
86539,82048,0.96
83290,176,0.96
12018,61644,0.96
12018,64334,0.96
92355,43811,0.96
57740,81179,0.96
43677,7525,0.96
45447,41053,0.96
32304,85426,0.96
23793,94650,0.96
77065,53935,0.96
38470,39254,0.96
20985,96965,0.96
16072,79735,0.96
64165,60020,0.96
42075,25824,0.96
66621,31392,0.96
43442,20231,0.96
49463,64,0.96
65029,130,0.96
17723,64278,0.96
38048,66527,0.96
39175,52643,0.96
60843,91231,0.96
60843,91232,0.96
27520,4213,0.96
49229,16583,0.96
85964,11809,0.96
38298,80305,0.96
48207,58404,0.96
48207,61998,0.96
64696,30073,0.96
25707,79230,0.96
41413,58492,0.96
1950,74315,0.96
48128,48987,0.96
93910,19664,0.96
54156,29913,0.96
54156,30326,0.96
71596,24991,0.96
84499,82150,0.96
50423,56254,0.96
87491,11220,0.96
57399,74174,0.96
60719,88543,0.96
51780,25849,0.96
21111,61943,0.96
21111,62069,0.96
82653,2904,0.96
26578,33049,0.96
59445,72905,0.96
3873,42376,0.96
78597,49295,0.96
65131,76916,0.96
23181,54300,0.96
72086,55040,0.96
15720,91878,0.96
35399,71684,0.96
35399,74772,0.96
1241,68213,0.96
89650,10073,0.96
93910,20519,0.96
49558,76016,0.96
78819,85226,0.96
15883,14,0.96
59825,33566,0.96
85964,16689,0.96
19569,73610,0.96
14557,9997,0.96
42444,73999,0.96
15983,90776,0.96
61483,98110,0.96
33536,29770,0.96
44027,85184,0.96
16014,91936,0.96
64822,70515,0.96
64822,70517,0.96
24354,32308,0.96
81293,18971,0.96
10800,5450,0.96
23971,61885,0.96
63116,90977,0.96
30686,38488,0.96
58165,74096,0.96
58165,74140,0.96
14059,27262,0.96
90799,32438,0.96
78784,87932,0.96
66762,77863,0.96
53446,21970,0.96
65207,81156,0.96
77769,95340,0.96
62185,26038,0.96
94347,55163,0.96
86452,11011,0.96
18385,6715,0.96
51843,30020,0.96
51843,31368,0.96
85328,4562,0.96
37763,10121,0.96
28126,33141,0.96
28126,34532,0.96
38048,70935,0.96
51663,71214,0.96
23140,10431,0.96
51300,60698,0.96
61935,70143,0.96
3406,68724,0.96
70971,84426,0.96
35526,54265,0.96
3932,16863,0.96
62242,31218,0.96
33071,5670,0.96
79027,66620,0.96
79027,67075,0.96
6177,66688,0.96
12127,20195,0.96
18189,23241,0.96
18189,23242,0.96
81293,9605,0.96
56378,59303,0.96
90051,36297,0.96
17723,63952,0.96
41413,58485,0.96
65466,72073,0.96
28658,68788,0.96
93789,71968,0.96
52170,30240,0.96
55812,38808,0.96
70408,45873,0.96
36861,7295,0.96
36861,19594,0.96
90051,37367,0.96
55557,48243,0.96
38575,5100,0.96
75039,76697,0.96
75039,80173,0.96
30512,7486,0.96
30512,12814,0.96
86452,11123,0.96
28493,36200,0.96
28493,36602,0.96
58692,32258,0.96
26792,34714,0.96
87112,61140,0.96
53193,79047,0.96
47594,43156,0.96
47594,44978,0.96
44331,5155,0.96
50757,39735,0.96
49129,56623,0.96
93759,13912,0.96
23140,10760,0.96
21619,66283,0.96
18694,401,0.96
86826,4613,0.96
17197,86595,0.96
93945,96172,0.96
76204,90181,0.96
50598,61558,0.96
76787,67746,0.96
73466,40010,0.96
50930,32683,0.96
9934,71676,0.96
9934,75801,0.96
12127,21338,0.96
70606,46518,0.96
3760,17986,0.96
5446,80094,0.96
38347,7133,0.96
56263,43732,0.96
4270,494,0.96
25358,36420,0.96
27094,5565,0.95
33251,72468,0.95
70174,84500,0.95
29156,65108,0.95
25088,3327,0.95
46529,22955,0.95
86826,5891,0.95
86288,87071,0.95
86288,87641,0.95
59467,95893,0.95
33037,52341,0.95
8135,19794,0.95
76045,4627,0.95
76045,5379,0.95
84980,7904,0.95
53522,8341,0.95
86655,77730,0.95
58994,42406,0.95
54102,13156,0.95
19122,82527,0.95
65350,86827,0.95
24462,46707,0.95
76204,92215,0.95
82493,67698,0.95
15886,25003,0.95
13188,19560,0.95
29584,60268,0.95
21975,58292,0.95
8537,82913,0.95
19124,69140,0.95
19124,70273,0.95
57487,10870,0.95
20819,10116,0.95
59041,18060,0.95
94099,74418,0.95
43833,36572,0.95
43833,37293,0.95
22976,85495,0.95
49506,73047,0.95
65057,67861,0.95
74436,92945,0.95
37491,51171,0.95
35684,21300,0.95
7718,10631,0.95
72975,98263,0.95
21055,66124,0.95
17676,43467,0.95
68017,40068,0.95
12568,49894,0.95
44904,86920,0.95
78535,31989,0.95
59042,76411,0.95
59446,13268,0.95
40477,38165,0.95
50598,61563,0.95
27111,55381,0.95
27111,58284,0.95
27782,90789,0.95
55121,63078,0.95
21745,36549,0.95
35554,54010,0.95
50769,63654,0.95
29887,64976,0.95
20557,24145,0.95
22332,81053,0.95
46660,15110,0.95
41062,21436,0.95
41062,21932,0.95
10978,68607,0.95
13676,56308,0.95
59093,60162,0.95
65452,48467,0.95
72433,86947,0.95
92090,1898,0.95
67058,58775,0.95
44826,75655,0.95
5091,46106,0.95
46637,80427,0.95
46637,80568,0.95
42410,20856,0.95
67019,47334,0.95
76837,76423,0.95
37044,81678,0.95
10790,83310,0.95
71518,67993,0.95
80290,84529,0.95
80574,65498,0.95
18960,42623,0.95
72180,96047,0.95
31513,62613,0.95
67604,68062,0.95
4225,43482,0.95
67308,82054,0.95
77202,91998,0.95
75432,53993,0.95
75423,53998,0.95
8135,22485,0.95
3668,70101,0.95
20386,94666,0.95
1438,4978,0.95
83680,12188,0.95
6806,13528,0.95
6806,13535,0.95
82458,91868,0.95
60752,60514,0.95
4486,39311,0.95
54663,10400,0.95
7718,10477,0.95
45946,54836,0.95
34237,83736,0.95
60553,58174,0.95
60553,58591,0.95
